"Id","providerId","providerName","nameZh","nameEn","pathAttributeId","pathAttributeName","pathAttributeEname","buildPeriod","departureZh","departureEn","destinationZh","destinationEn","realSequence","distance","goFirstBusTime","backFirstBusTime","goLastBusTime","backLastBusTime","peakHeadway","holidayHeadwayDesc","offPeakHeadway","busTimeDesc","holidayGoFirstBusTime","holidayBackFirstBusTime","holidayGoLastBusTime","holidayBackLastBusTime","holidayBusTimeDesc","headwayDesc","holidayPeakHeadway","holidayOffPeakHeadway","segmentBufferZh","segmentBufferEn","ticketPriceDescriptionZh","ticketPriceDescriptionEn"
"16795","16230","八里區公所","F123-1205","F123-1205","157922","F123-1205","F123-1205","10","米倉國小","Micang Elementary School","廖添丁廟","Liaotianding Temple","99","99","1205","1205","1205","1205","","","","","1205","1205","1205","1205","","","","","","","",""
"16820","16231","石門區公所","F151-1800","F151-1800","157947","F151-1800","F151-1800","10","石門區公所","Shimen District office","許宅","Xuzhai","99","99","1800","1800","1800","1800","","","","","","","","","例假日停駛","","","","","","",""
"16811","16231","石門區公所","F153-1030","F153-1030","157938","F153-1030","F153-1030","10","石門區公所","Shimen District office","茂林","Maolin","99","99","1030","1030","1030","1030","","","","","","","","","例假日停駛","","","","","","",""
"17465","16253","金山區公所","F932-0630","F932-0630","158621","F932-06:30","F932-06:30","10","金山區公所","Jinshan District Office","金山區公所","Jinshan District Office","99","99","0630","0630","0630","0630","","例假日停駛","","","","","","","","","","","","","",""
"16207","16176","臺北客運","藍44","BL44","157202","藍44","BL44","10","樹林","Shulin","捷運永寧站","MRT Yongning Sta.","66","22.4","0600","0600","2130","2130","","","","","0600","0600","2000","2000","","","","","","","一段票","1 segments"
"17689","16177","首都客運","三峽-捷運永寧站","Sanxia-Yongning MRT station","158867","三峽-捷運永寧站","Sanxia-Yongning MRT station","10","三峽","Sanxia","捷運永寧站","MRT Yongning Sta.","2","13","0650","0650","0710","0710","","","","","","","","","例假日停駛","","","","北二高","Northern National Highway No.3","兩段票","2 segments"
"17689","16176","臺北客運","三峽-捷運永寧站","Sanxia-Yongning MRT station","158867","三峽-捷運永寧站","Sanxia-Yongning MRT station","10","三峽","Sanxia","捷運永寧站","MRT Yongning Sta.","2","13","0650","0650","0710","0710","","","","","","","","","例假日停駛","","","","北二高","Northern National Highway No.3","兩段票","2 segments"
"17671","16179","三重客運","林口-捷運圓山站","Linkou-MRT Yuanshan","158849","林口-捷運圓山站去","Linkou-MRT Yuanshan Go","10","林口","Linkou","捷運圓山站","MRT Yuan Shan Sta.","16","57.4","0620","1730","1730","1830","","","","","","","","","例假日停駛","","","","","","二段票","Charge for 2 sections"
"17671","16179","三重客運","林口-捷運圓山站","Linkou-MRT Yuanshan","158907","林口-捷運圓山站返","Linkou-MRT Yuanshan Back","10","林口","Linkou","捷運圓山站","MRT Yuan Shan Sta.","16","57.4","0620","1730","1730","1830","","","","","","","","","例假日停駛","","","","","","二段票","Charge for 2 sections"
"17811","16179","三重客運","林口-內湖科技園區","Linkou-Neihu","159157","林口-內湖科技園區","Linkou-Neihu","10","林口","Linkou","內湖園區","Neihu","1","29.3","0705","0705","0705","0705","","","","","","","","","例假日停駛","","","","","","二段票","Charge for 2 sections"
"17812","16189","中興巴士","新店-汐止","Xindian-Xizhi","159158","新店-汐止去","Xindian-Xizhi Go","10","新店","Xindian","汐止","Xizhi","2","52","0740","1800","0740","1800","","","","","","","","","例假日停駛","","","","1.往程:捷運南港展覽館站(經貿二) 返程:捷運南港展覽館站(南港路) 2.新店交流道","1.GO:MRT Nangang Exhibition Center Sta. (Jingmao 2) Back:MRT Nangang Exhibition Center Sta. (Nangang Rd.) 2.Xindian Interchange","三段票",""
"17812","16189","中興巴士","新店-汐止","Xindian-Xizhi","159160","新店-汐止返","Xindian-Xizhi Back","10","新店","Xindian","汐止","Xizhi","2","52","0740","1800","0740","1800","","","","","","","","","例假日停駛","","","","1.往程:捷運南港展覽館站(經貿二) 返程:捷運南港展覽館站(南港路) 2.新店交流道","1.GO:MRT Nangang Exhibition Center Sta. (Jingmao 2) Back:MRT Nangang Exhibition Center Sta. (Nangang Rd.) 2.Xindian Interchange","三段票",""
"17813","16189","中興巴士","泰山-內湖","Taishan-Neihu","159159","泰山-內湖去","Taishan-Neihu Go","10","泰山","Taishan","內湖","Neihu","4","50.8","0700","1800","0720","1840","","","","","","","","","例假日停駛","","","","國道一號","National Highway No. 1","兩段票",""
"17813","16189","中興巴士","泰山-內湖","Taishan-Neihu","159161","泰山-內湖返","Taishan-Neihu Back","10","泰山","Taishan","內湖","Neihu","4","50.8","0700","1800","0720","1840","","","","","","","","","例假日停駛","","","","國道一號","National Highway No. 1","兩段票",""
"17814","16185","指南客運","淡水-內湖科技園區","Tamsui-Neihu Technology Park","159162","淡水-內湖科技園區","Tamsui-Neihu Technology Park-Nangang Main Sta.","10","淡水","Tamsui","內湖科技園區","Neihu Technology Park","1","76.8","0640","0640","0640","0640","","","","","","","","","例假日停駛","","","","","","三段票",""
"17815","16186","淡水客運","淡水-國道1號-南港車站","Tamsui-State Road No. 1-Nangang Main Sta.","159163","淡水-國道1號-南港車站","Tamsui-State Road No. 1-Nangang Main Sta.","10","淡水","Tamsui","南港車站","Nangang Main Sta.","1","71.3","0650","0650","0700","0700","","","","","","","","","例假日停駛","","","","","","三段票",""
"17835","16176","臺北客運","林口-板橋","L-B Frog","159209","林口-板橋","L-B Frog","10","林口站","Linkou Stop","捷運府中站","Fuzhong Station","2","23","0645","0645","0715","0715","","","","","","","","","假日停駛","","","","國道1號","National Highway No. 1","二段票","2 segment"
"17846","16176","臺北客運","鶯歌火車站-中正紀念堂","Yingge Rail Sta.-C.K.S. Memorial Hall","159226","鶯歌火車站-中正紀念堂(裁撤)","Yingge Rail Sta.-C.K.S. Memorial Hall","10","鶯歌火車站","Yingge Rail Sta.","中正紀念堂","C.K.S. Memorial Hall","3","52","0650","0650","0650","0650","","","","","","","","","假日停駛","","","","國道3號、華翠大橋","National Highway No. 3、Huacui Bridge","三段票",""
"17846","16176","臺北客運","鶯歌火車站-中正紀念堂","Yingge Rail Sta.-C.K.S. Memorial Hall","159224","鶯歌火車站-中正紀念堂","Yingge Rail Sta.-C.K.S. Memorial Hall","10","鶯歌火車站","Yingge Rail Sta.","中正紀念堂","C.K.S. Memorial Hall","3","52","0650","0650","0650","0650","","","","","","","","","假日停駛","","","","國道3號、華翠大橋","National Highway No. 3、Huacui Bridge","三段票",""
"17847","16176","臺北客運","鶯歌火車站-松山機場","Yingge Rail Sta.- Songshan Airport ","159227","鶯歌火車站-松山機場(裁撤)","Yingge Rail Sta.- Songshan Airport ","10","鶯歌火車站","Yingge Rail Sta.","松山機場","Songshan Airport ","3","75.8","0645","0700","0700","0700","","","","","","","","","假日停駛","","","","三鶯交流道、安坑交流道","Sanying Interchange、Ankeng Interchange","三段票",""
"17847","16176","臺北客運","鶯歌火車站-松山機場","Yingge Rail Sta.- Songshan Airport ","159225","鶯歌火車站-松山機場","Yingge Rail Sta.- Songshan Airport","10","鶯歌火車站","Yingge Rail Sta.","松山機場","Songshan Airport ","3","75.8","0645","0700","0700","0700","","","","","","","","","假日停駛","","","","三鶯交流道、安坑交流道","Sanying Interchange、Ankeng Interchange","三段票",""
"17866","16182","大都會客運","林口(文化三路)-捷運圓山站","Linkou-MRT Yuanshan Sta.","159267","林口(文化三路)-捷運圓山站去","Linkou-MRT Yuanshan Sta. Go","10","林口(文化三路)","Linkou","捷運圓山站","MRT Yuanshan Sta.","6","48.1","0630","0720","1835","0750","","","","","","","","","例假日停駛","","","","國道一號","National Highway No. 1","二段票","2 segment"
"17866","16182","大都會客運","林口(文化三路)-捷運圓山站","Linkou-MRT Yuanshan Sta.","159268","林口(文化三路)-捷運圓山站返","Linkou-MRT Yuanshan Sta. Back","10","林口(文化三路)","Linkou","捷運圓山站","MRT Yuanshan Sta.","6","48.1","0630","0720","1835","0750","","","","","","","","","例假日停駛","","","","國道一號","National Highway No. 1","二段票","2 segment"
"17871","16186","淡水客運","淡水新市鎮-板橋","Tamsui New Town-Banqio","159300","淡水新市鎮-板橋","Tamsui New Town-Banqio","10","淡水新市鎮","Tamsui New Town","板橋","Banqiao","1","28.9","0710","0710","0710","0710","","","","","","","","","例假日停駛","","","","","","三段票","Charge for 3 sections"
"17873","16176","臺北客運","新店高中-三峽","Hsin Tien Senior High School-Sanxia","159302","新店高中-三峽","Hsin Tien Senior High School-Sanxia","10","新店高中","Xindian Senior High School","三峽","Sanxia","2","25","1710","1710","1710","1710","","","","週五新店端 16:10發車","","","","","例假日停駛","","","","安坑交流道、三鶯交流道","安坑交流道、三鶯交流道","三段票","３ segments"
"17621","16186","淡水客運","853跳蛙","853Frogbus","158793","853跳蛙","853 Frogbus","10","三芝站","Sanchi Sta.","捷運紅樹林站","MRT Hongshulin Sta.","1","17.4","0630","0630","0630","0630","","","","","","","","","例假日停駛","","","","聖約翰科技大學","聖約翰科技大學","兩段票","2 segments"
"17720","16176","臺北客運","939跳蛙","939","158908","939跳蛙","939","10","三峽","Sanxia","臺北市政府","Taipei City Hall","2","34.5","0700","0700","0730","0730","","例假日停駛","","","","","","","","","","","三鶯交流道、安坑交流道","Sanying Interchange、Ankeng Interchange","三段票","3 segments"
"17902","16176","臺北客運","瑞芳-松山車站(北客)","Ruifang-Songshan Station","159358","瑞芳-松山車站(北客)去","RF-SS(TP)GO","10","瑞芳","Ruifang","松山車站","Songshan Station","2","54.9","0720","1800","0720","1800","","","","","","","","","例假日停駛","","","","大華系統交流道、國道1號、汐止交流道","Dahua System Interchange、National Freeway No. 1、Xizhi Interchange","四段票","4 segment"
"17902","16176","臺北客運","瑞芳-松山車站(北客)","Ruifang-Songshan Station","159359","瑞芳-松山車站(北客)返","RF-SS(TP)BACK","10","瑞芳","Ruifang","松山車站","Songshan Station","2","54.9","0720","1800","0720","1800","","","","","","","","","例假日停駛","","","","大華系統交流道、國道1號、汐止交流道","Dahua System Interchange、National Freeway No. 1、Xizhi Interchange","四段票","4 segment"
"17903","16190","基隆客運","瑞芳-松山車站(基客)","Ruifang-Songshan Station","159362","瑞芳-松山車站(基客)去","RF-SS(KL) GO","10","瑞芳","Ruifang","松山車站","Songshan Station","12","60","0630","0720","1800","1850","","例假日停駛","","","","","","","","","","","四腳亭、國道1號、八堵交流道、內湖交流道","Sijiaoting、National Freeway No. 1、Badu Interchange、Neihu Interchange","四段票","4 segment"
"17903","16190","基隆客運","瑞芳-松山車站(基客)","Ruifang-Songshan Station","159363","瑞芳-松山車站(基客)返","RF-SS(KL) BACK","10","瑞芳","Ruifang","松山車站","Songshan Station","12","60","0630","0720","1800","1850","","例假日停駛","","","","","","","","","","","四腳亭、國道1號、八堵交流道、內湖交流道","Sijiaoting、National Freeway No. 1、Badu Interchange、Neihu Interchange","四段票","4 segment"
"17904","16176","臺北客運","瑞芳-內科(北客)","Ruifang-Nèikē","159360","瑞芳-內科(北客)去","Ruifang-Nèikē Go","10","瑞芳","Ruifang","內科","Neihu Tech. Park","2","59.8","0710","1800","0710","1800","","","","","","","","","例假日停駛","","","","大華系統交流道、國道1號、內湖交流道","Dahua System Interchange、National Freeway No. 1、Neihu Interchange","四段票","4 segment"
"17904","16176","臺北客運","瑞芳-內科(北客)","Ruifang-Nèikē","159361","瑞芳-內科(北客)返","Ruifang-Nèikē Back","10","瑞芳","Ruifang","內科","Neihu Tech. Park","2","59.8","0710","1800","0710","1800","","","","","","","","","例假日停駛","","","","大華系統交流道、國道1號、內湖交流道","Dahua System Interchange、National Freeway No. 1、Neihu Interchange","四段票","4 segment"
"16575","16185","指南客運","893","893","157617","893","893","10","淡水","Tamsui ","北新莊","Beixinzhuang","1","33.2","1520","1520","1520","1520","","","","","","","","","例假日停駛","","","","","","一段票","1 segments"
"16643","16224","國光客運","782","782","157703","782去雙溪火車站","782  Shuangx Rail Sta.","10","雙溪火車站","Shuangxi","長源","Changyuan","2","16.4","1840","1900","1840","1900","","","","","1840","1900","1840","1900","","","","","","","一段票","1 segments"
"16643","16224","國光客運","782","782","158917","782長源","782 	 Changyuan","10","雙溪火車站","Shuangxi","長源","Changyuan","2","16.4","1840","1900","1840","1900","","","","","1840","1900","1840","1900","","","","","","","一段票","1 segments"
"16651","16186","淡水客運","864","864","157715","864","864","10","三芝","Sanzhi","捷運劍潭站","MRT Jiantan Sta","2","67.55","0630","0630","1730","1730","","","","","1300","1300","1300","1300","","","","","灰瑤子-興化店，福德宮-捷運淡水站，捷運竹圍站-關渡國小(臺北城市科技大學)","Huiyaozi-Xinghuadian , Fude Temple-MRT Tamsui Station, MRT Zhuwei Station-Guandu Elementary School","四段票","4 segments"
"16770","16228","淡水區公所","F111新春","F111xinchun","157897","F111新春正(新北市)","F111xinchun","10","捷運淡水站","MRT Tamsui Sta.","華南銀行","HuaNan Commercial Bank","99","99","0720","0720","2050","2050","","","","","0720","0720","2050","2050","","","","","","","",""
"16770","16228","淡水區公所","F111新春","F111xinchun","158971","F111新春返(新北市)","F111xinchun","10","捷運淡水站","MRT Tamsui Sta.","華南銀行","HuaNan Commercial Bank","99","99","0720","0720","2050","2050","","","","","0720","0720","2050","2050","","","","","","","",""
"17304","16179","三重客運","985萬大樹林先導公車","985","158433","985萬大樹林先導公車","985","10","捷運輔大站","MRT Fu Jen University Sta.","捷運龍山寺站","MRT Longshan Temple Sta.","39","51.7","0515","0515","2230","2230","20","","30","","0600","0600","2200","2200","","","30","30","水源街口-臺灣新北地方法院(金城)","Shuiyuan St. - Banqiao Dist. Court","二段票","Charge for 2 sections"
"16608","16177","首都客運","802","802","157656","802","802","10","三峽","Sanxia","捷運新埔站","MRT Hsinpu Sta.","104","48.6","0510","0510","2100","2100","1015","","2030","","0555","0555","2100","2100","","","","","山佳-樹林後火車站","Shanjia-Shulin Train Station Rear","二段票","2 segments"
"17526","16185","指南客運","813","813","158694","813","813","10","五股","Wugu","中和","Zhonghe","53","37.6","0530","0530","2230","2230","1015","","1520","","0530","0530","2230","2230","","20:30後班距30分","","","臺北醫院-新北市政府(中山路)","Taipei Hospital-New Taipei City Hall(Zhongshan Rd.)","二段票","Charge for 2 sections"
"17526","16187","光華巴士","813","813","158694","813","813","10","五股","Wugu","中和","Zhonghe","53","37.6","0530","0530","2230","2230","1015","","1520","","0530","0530","2230","2230","","20:30後班距30分","","","臺北醫院-新北市政府(中山路)","Taipei Hospital-New Taipei City Hall(Zhongshan Rd.)","二段票","Charge for 2 sections"
"17526","16185","指南客運","813","813","159276","813明日世界","813 Ming Ri Shi Jie","10","五股","Wugu","中和","Zhonghe","53","37.6","0530","0530","2230","2230","1015","","1520","","0530","0530","2230","2230","","20:30後班距30分","","","臺北醫院-新北市政府(中山路)","Taipei Hospital-New Taipei City Hall(Zhongshan Rd.)","二段票","Charge for 2 sections"
"17526","16187","光華巴士","813","813","159276","813明日世界","813 Ming Ri Shi Jie","10","五股","Wugu","中和","Zhonghe","53","37.6","0530","0530","2230","2230","1015","","1520","","0530","0530","2230","2230","","20:30後班距30分","","","臺北醫院-新北市政府(中山路)","Taipei Hospital-New Taipei City Hall(Zhongshan Rd.)","二段票","Charge for 2 sections"
"17526","16185","指南客運","813","813","159277","813中和站","813 Zhonghe Sta.","10","五股","Wugu","中和","Zhonghe","53","37.6","0530","0530","2230","2230","1015","","1520","","0530","0530","2230","2230","","20:30後班距30分","","","臺北醫院-新北市政府(中山路)","Taipei Hospital-New Taipei City Hall(Zhongshan Rd.)","二段票","Charge for 2 sections"
"17526","16187","光華巴士","813","813","159277","813中和站","813 Zhonghe Sta.","10","五股","Wugu","中和","Zhonghe","53","37.6","0530","0530","2230","2230","1015","","1520","","0530","0530","2230","2230","","20:30後班距30分","","","臺北醫院-新北市政府(中山路)","Taipei Hospital-New Taipei City Hall(Zhongshan Rd.)","二段票","Charge for 2 sections"
"16730","16179","三重客運","822","822","157832","822","822","10","五股立體停車場","Wugu Parking Garage","林口長庚醫院","Linkou Chang-Gung Memorial Hospital","2","40.7","0600","0600","1430","1430","","","","","0600","0600","1430","1430","","","","","五林路口-醒吾科技大學","Wulin Rd. Intersection-Hsing Wu College","二段票","Charge for 2 sections"
"16272","16185","指南客運","836假日","836Holiday","157267","836假日","836 Holiday","10","捷運淡水站","MRT Tamsui Sta.","漁人碼頭","Fishermans Wharf","16","10.6"," "," "," "," ","","","","請參考836路線","0900","0900","1800","1800","","","","","","","一段票","1 segments"
"16609","16177","首都客運","842","842","157657","842","842","10","新莊","Xinzhuang","捷運新埔站","MRT Xinpu Sta.","30","22.6","0600","0600","2100","2100","","","","","0600","0600","2100","2100","","","","","","","一段票","1 segments"
"16697","16185","指南客運","847區","847Shuttle","157783","847區","847 Shuttle","10","樹林","Shulin","捷運亞東醫院站","MRT Far Eastern Hospital Sta.","132","15.4","0550","0550","2200","2200","0508","","1015","","0550","0550","2200","2200","","","15","30","","","一段票","1 segments"
"16665","16176","臺北客運","851","851","157729","851","851","10","北大社區","National Taipei University community","鶯歌","Yingge","36","20","0600","0600","2000","2000","","","","","","","","","例假日停駛","","","","","","一段票","1 segments"
"16665","16176","臺北客運","851","851","159303","851繞恩主公醫院","851D","10","北大社區","National Taipei University community","鶯歌","Yingge","36","20","0600","0600","2000","2000","","","","","","","","","例假日停駛","","","","","","一段票","1 segments"
"16665","16176","臺北客運","851","851","159314","851不經二甲","851","10","北大社區","National Taipei University community","鶯歌","Yingge","36","20","0600","0600","2000","2000","","","","","","","","","例假日停駛","","","","","","一段票","1 segments"
"16515","16179","三重客運","858","858","157550","858","858","10","東昇公園"," ","華亞園區","Gongxi Station","80","25.2","0450","0450","2100","2100","1015","","2030","","0450","0450","2100","2100","","","","","往程：丹鳳一-黎明技術學院 返程：捷運丹鳳站-黎明技術學院","Danfong 1-Leeming Institute Of Technology、MRT Danfeng Station-Leeming Institute Of Technology","二段票","Charge for 2 sections"
"17530","16186","淡水客運","716(臺灣好行-皇冠北海岸線)","716","158698","716不繞","716","10","捷運淡水站","MRT Tamsui Station","野柳地質公園","Yehliu Geopark","4","116.8","0900"," ","1500"," ","","","","","0900","","1500","","","","","","1.野柳地質公園-加投里2.金山遊客中心-金山老街3.朱銘美術館-筠園4.石門洞-石門婚紗廣場5.白沙灣-三芝遊客中心6.淺水灣-淡水 ","Jinshan District Office(Old Street),Caoli-Tiaoshi,Shimen,Sanzhi Visitor Center and Gallery,Huiyaozi-Xinghuadian","六段票","6 segments"
"17530","16186","淡水客運","716(臺灣好行-皇冠北海岸線)","716","158904","716","716","10","捷運淡水站","MRT Tamsui Station","野柳地質公園","Yehliu Geopark","4","116.8","0900"," ","1500"," ","","","","","0900","","1500","","","","","","1.野柳地質公園-加投里2.金山遊客中心-金山老街3.朱銘美術館-筠園4.石門洞-石門婚紗廣場5.白沙灣-三芝遊客中心6.淺水灣-淡水 ","Jinshan District Office(Old Street),Caoli-Tiaoshi,Shimen,Sanzhi Visitor Center and Gallery,Huiyaozi-Xinghuadian","六段票","6 segments"
"16832","16231","石門區公所","F152-1720","F152-1720","157959","F152-1720","F152-1720","10","老梅","Laomei","八甲頂","Bajiading","99","99","1720","1720","1720","1720","","","","","","","","","例假日停駛","","","","","","",""
"16821","16231","石門區公所","F161","F161","158977","F161捷運淡水站","F161 MRT Tamsui Sta.","10","草里車站","Caoli Station","馬偕醫院","Mackay Memorial Hospital","99","99","0800","0800","0800","0800","","","","","","","","","例假日停駛","","","","","","",""
"16821","16231","石門區公所","F161","F161","157948","F161乾華(核一廠)","F161 Qianhua","10","草里車站","Caoli Station","馬偕醫院","Mackay Memorial Hospital","99","99","0800","0800","0800","0800","","","","","","","","","例假日停駛","","","","","","",""
"16847","16233","泰山區公所","F216","F216","157974","F216明志國小","F216Mingzhi Elementary School","10","明志國小","Mingzhi Elementary School","臺北車站","Taipei Main Sta.","99","99","0615","0615","2130","2130","","","","","1030","1030","2130","2130","","","","","","","",""
"16847","16233","泰山區公所","F216","F216","158980","F216臺北車站(鄭州)","F216Taipei Main Sta. (Zhengzhou)","10","明志國小","Mingzhi Elementary School","臺北車站","Taipei Main Sta.","99","99","0615","0615","2130","2130","","","","","1030","1030","2130","2130","","","","","","","",""
"16850","16234","五股區公所","F221德泰","F221Detai","157977","F221德泰","F221 Detai","10","大窠橋","Dake Bridge","馬偕醫院","Mackay Memorial Hospital","99","99","0600","0600","2130","2130","","","","","0720","","2030","","","","","","","","",""
"17513","16234","五股區公所","F225","F225","158679","F225五股站","F225 Wugu Sta.","10","五股","Wugu","榮總","Veterans General Hospital","99","99","0700","0700","1300","1300","","","","","0700","0700","1300","1300","","","","","","","",""
"17513","16234","五股區公所","F225","F225","159229","F225關渡大橋一","F225 Guandu Bridge","10","五股","Wugu","榮總","Veterans General Hospital","99","99","0700","0700","1300","1300","","","","","0700","0700","1300","1300","","","","","","","",""
"17941","16181","欣欣客運","湯泉-大坪林-湯泉","Tangquan─Dapinglin","159440","湯泉櫻花-大坪林-湯泉櫻花","Tangquan─Dapinglin","10","湯泉櫻花","Tangquan Yinghua","湯泉櫻花","Tangquan Yinghua","60","8.2","0600","0600","2300","2300","","","","","0620","0620","2300","2300","","","","","","","一段票","1 segment"
"17941","16181","欣欣客運","湯泉-大坪林-湯泉","Tangquan─Dapinglin","159602","湯泉櫻花-大坪林-湯泉櫻花直達(暫停營運)","Tangquan─Dapinglin","10","湯泉櫻花","Tangquan Yinghua","湯泉櫻花","Tangquan Yinghua","60","8.2","0600","0600","2300","2300","","","","","0620","0620","2300","2300","","","","","","","一段票","1 segment"
"17941","16181","欣欣客運","湯泉-大坪林-湯泉","Tangquan─Dapinglin","159655","湯泉櫻花-大坪林-湯泉櫻花繞","Tangquan─Dapinglin","10","湯泉櫻花","Tangquan Yinghua","湯泉櫻花","Tangquan Yinghua","60","8.2","0600","0600","2300","2300","","","","","0620","0620","2300","2300","","","","","","","一段票","1 segment"
"17942","16176","臺北客運","939副","939Sub","159439","939副","939 Sub","10","鶯歌","Yingge","臺北市政府","Taipei City Hall","8","72.6","0630","0630","1700","1700","","","","","","","","","例假日停駛","","","","三鶯交流道、安坑交流道","Sanying Interchange、Ankeng Interchange","三段票","3 segments"
"18042","16247","坪林區公所","F724","F724","159683","F724","F724","10","坪林國中","Pinglin Junior High School","厚德岡坑","Houdegangkeng","4","99"," "," "," "," ","","請參照簡圖時刻表","","","0800","0830","1600","1650","","","","","","","",""
"17889","16176","臺北客運","824","824","159341","824","824","10","浮洲合宜住宅","Affordable Housing","板橋","Banqiao","36","12.1","0600","0600","2200","2200","","","","","0600","0600","2200","2200","","","","","","","一段票","1 segment"
"17699","16250","平溪區公所","F823區","F823","158882","F823區南山社區","F823 Shuttle Nanshan Community","10","南山社區","Nanshan Community","東興宮","Dongxing Temple","99","99","0630","0730","1510","1600","","","","1600班次返回分水崙站","0630","0730","1510","1600","1600班次返回分水崙站","","","","","","",""
"17699","16250","平溪區公所","F823區","F823","158968","F823區東興宮","F823 Shuttl Gongliao Fishermen’s Assn.(Fulong Office)","10","南山社區","Nanshan Community","東興宮","Dongxing Temple","99","99","0630","0730","1510","1600","","","","1600班次返回分水崙站","0630","0730","1510","1600","1600班次返回分水崙站","","","","","","",""
"17693","16249","雙溪區公所","F815嶺頭觀目","F815","158875","F815嶺頭觀目","F815","10","雙溪火車站","Shuangxi Rail Sta.","灣潭","Wantan","99","99","0610","0610","0610","0610","","","","","","","","","例假日停駛","","","","","","",""
"17919","16176","臺北客運","捷運景安站-三峽臺北大學","MRT Jingan Sta.-National Taipei University(Sanxia Campus)","159391","捷運景安站-三峽臺北大學去","MRT Jingan Sta.-National Taipei University(Sanxia Campus) Go","10","捷運景安站","MRT Jingan Station","三峽臺北大學","National Taipei University(Sanxia Campus)","2","34.4","0715","1700","0715","1700","","","","","","","","","假日停駛","","","","國道3號","National Highway No. 3","二段票","2 segment"
"17919","16176","臺北客運","捷運景安站-三峽臺北大學","MRT Jingan Sta.-National Taipei University(Sanxia Campus)","159392","捷運景安站-三峽臺北大學返","MRT Jingan Sta.-National Taipei University(Sanxia Campus) Back","10","捷運景安站","MRT Jingan Station","三峽臺北大學","National Taipei University(Sanxia Campus)","2","34.4","0715","1700","0715","1700","","","","","","","","","假日停駛","","","","國道3號","National Highway No. 3","二段票","2 segment"
"17923","16181","欣欣客運","819副","819Sub","158016","819副延","819 Subext","10","景福街","Jingfu St.","雙溪口","Shuangxikou","5","40.3","0620","0620","1920","1920","","","","","","","","","例假日停駛","","","","","","一段票","1 segments"
"17923","16181","欣欣客運","819副","819Sub","159400","819副","819Sub","10","景福街","Jingfu St.","雙溪口","Shuangxikou","5","40.3","0620","0620","1920","1920","","","","","","","","","例假日停駛","","","","","","一段票","1 segments"
"17970","16176","臺北客運","林口-捷運府中站"," ","159547","林口-捷運府中站","Linkou-MRT Xinbu Sta.","10","林口","Linkou","捷運府中站"," ","2","25.6","0700","0700","0730","0730","","","","","","","","","例假日停駛","","","","五股交流道","Wugu Interchange","二段票","2 segment"
"16842","16233","泰山區公所","F212楓江","F212 Fengjiang","157969","F212楓江","F212 Fengjiang","10","泰山公有市場","Taishan Market","楓江路","fengjianglu","99","99","0650","0650","1620","1620","","","","","0725","0725","1620","1620","","","","","","","",""
"17433","16254","汐止區公所","F920延","F920S","159024","F920延嶺腳車站","F920 Sub Lingjiao Rail Sta.","10","汐止","Xizhi","嶺腳車站","Lingjiao Rail Sta.","99","99","0540","0635","1610","1705","","","","","","","","","例假日停駛","","","","0","0","0","0"
"17433","16254","汐止區公所","F920延","F920S","158588","F920延汐止","F920 Sub Xizhi","10","汐止","Xizhi","嶺腳車站","Lingjiao Rail Sta.","99","99","0540","0635","1610","1705","","","","","","","","","例假日停駛","","","","0","0","0","0"
"16992","16254","汐止區公所","F902新興","F902Xinxing","158119","F902新興","F902 Xinxing","10","汐止火車站","Xizhi Railway Sta.","汐止火車站(公園)","Xizhi Rail Sta.(Gongyuan)","99","99","0625","0625","0840","0840","","例假日停駛","","","","","","","","0640、0650、0715、0725不上台北小別墅","","","","","",""
"17963","16176","臺北客運","中和-新北板橋公車站","Zhonghe-NTPC Banqiao Bus Stop","159524","中和-新北板橋公車站","Zhonghe-NTPC Banqiao Bus Stop","10","中和","Zhonghe","新北板橋公車站","NTPC Banqiao Bus Stop","3","3","0640","0640","0830","0830","","","","","","","","","例假日停駛","","","","","","一段票","1 segment"
"17945","16179","三重客運","712","712","159443","712","712","10","龍壽里","Longshou Village","捷運亞東醫院站","MRT Far Eastern Hospital ","38","24.4","0540","0540","2330","2330","1520","","2030","","0540","0540","2330","2330","","20時以後固定班次","","","","","一段票","1 segment"
"17992","16189","中興巴士","三重-內科","Sanchong-Neihu Tech.Park","159586","三重-內科去","Sanchong-Neihu Tech.Park Go","10","三重站"," ","麗寶大樓"," ","2","34.9","0700","1800","0700","1800","","","","","","","","","例假日停駛","","","","捷運劍南路站","MRT Jiannan Rd. Sta.","二段票","2 segment"
"17992","16189","中興巴士","三重-內科","Sanchong-Neihu Tech.Park","159587","三重-內科返","Sanchong-Neihu Tech.Park Back","10","三重站"," ","麗寶大樓"," ","2","34.9","0700","1800","0700","1800","","","","","","","","","例假日停駛","","","","捷運劍南路站","MRT Jiannan Rd. Sta.","二段票","2 segment"
"17996","16179","三重客運","蘆洲-南港","Luzhou-Nangan","159603","蘆洲-南港","Luzhou-Nangan","10","捷運蘆洲站","MRT Luzhou Sta.","捷運南港展覽館站","MRT Nangang Exhibition Center Sta. (Jingmao 2)","1","19.5","0720","0720","0720","0720","","","","","","","","","例假日停駛","","","","國道一號","National Highway No. 1","二段票","2 Segment"
